text,label
penambang batubara tiongkok terjebak setelah ledakan gas,0
pengguna jalan mewaspadai mobil tanpa pengemudi,2
seperti apa microsoft akan menjadi lebih ramping setelah phk,2
"komentar yang tidak dijaga, terekam, kandidat anjing",1
"mickey rooney, aktor legendaris, meninggal dunia",1
apakah anjing anda menderita 'sindrom domestikasi'? para ilmuwan mengungkapkan mengapa hewan peliharaan ...,2
"rob kardashian menghapus tweet setelah pernikahan kimye, menjadi religius di ...",1
pengadilan memberikan 'hak untuk dilupakan' dari google,2
abaikan para pembenci: marissa mayer berkinerja sangat baik di yahoo!,0
burger king lgbt bangga bohong,0
google ciptakan tablet 7 inci baru yang mampu menangkap gambar 3d,2
snapshot pasar: saham as mundur dari level rekornya,0
ap top stories 17 juli hal,1
"""once upon a time"" musim 4 menampilkan karakter ""frozen"".",1
3 etf menjadi fokus karena oracle mengecewakan,0
kelly clarkson debut tubuh pasca-bayi di klip tantangan ember es als! (video),1
janet yellen: upaya fokus kembali the fed,0
dudley dari fed melihat siklus kenaikan suku bunga 'relatif lambat',0
frozen menjadi animasi terlaris sepanjang masa,1
cedera harrison ford dari syuting 'star wars: episode vii' dikabarkan lebih buruk ...,1
sekuel godzilla 'sudah dalam pengembangan',1
pertumbuhan ekonomi as untuk kuartal ke-4 direvisi lebih tinggi,0
"drew barrymore menyambut bayi perempuan! (dan, tidak mengherankan, dia memiliki ...",1
rumor bahtera yang hilang: robert pattinson bukan indiana jones yang baru,1
facebook bermitra dengan nielsen untuk melacak kepemirsaan tv online - blog analis,2
angelina jolie membuat cerita untuk anak-anak,1
ebay meminta pengguna untuk mengubah kata sandi mereka setelah serangan siber,2
bersiap-siap untuk kursi barisan depan pada gerhana bulan yang penuh warna,2
tom hanks dan steven spielberg akan bersatu kembali dalam film thriller perang dingin,1
'dancing with the stars' dilanda cedera dan seorang ibu rumah tangga pergi dengan bangga,1
"cameron diaz, jason segel menghadiri pemutaran film 'sex tape' yang dipandu the brickwood",1
"pantat telanjang kate middleton telah difoto, tapi siapa yang memiliki ...",1
teman zac efron khawatir serangannya lebih dari sekadar sushi,1
rusia dan tiongkok menandatangani kesepakatan besar gas senilai $400 miliar,0
jj abrams ingin anda berada di star wars: episode vii - foto set pertama terungkap,1
inflasi selandia baru mendekati titik tengah rbnz,0
donnie wahlberg dan jenny mccarthy bertunangan,1
kepercayaan konsumen as mendapat dorongan,0
khloe kardashian melewatkan coachella ke french montana,1
premiere mad men's season 7: apakah sudah terlambat bagi don draper untuk berubah?,1
nikkei berakhir lebih rendah,0
"saksikan: trailer teaser lost river, debut penyutradaraan ryan gosling",1
gm mengumumkan tiga penarikan baru,0
lonjakan laba alibaba picu spekulasi ipo akan pecahkan rekor,0
"eur/usd melayang lebih rendah di 1,3820",0
tesco kecewa dengan penurunan laba yang terus berlanjut,0
kontestan 'sarjana' meninggal dalam kecelakaan paralayang di utah,1
obama menyerukan penyelidikan kesenjangan gender dalam gaji,0
bukan penggemar sampul kimye? kucing pemarah mengalami ulang tahun yang 'mengerikan' di vogue,1
"tantangan nyata samsung: mengembangkan rasa fokus, rasa, dan pengendalian diri",2
bekerja 4 anda: dampak merger burger king,0
"""fargo"" fx dimulai dengan layak dengan 2,65 juta pemirsa """,1
film berita bisnis new hampshire,2
dua jet maskapai hampir bertabrakan di landasan pacu dalam video menakjubkan,0
"ihk jerman naik menjadi 1,3% di bulan april",0
semua yang perlu anda ketahui tentang pelepasan sadar: sebuah panduan,1
pharrell williams ditambahkan ke 'the voice' sebagai pelatih untuk musim 7,1
"lana del rey tweet tanggapan marah terhadap kutipan harapan kematian, lupa bagaimana ...",1
"5 tips,untuk menjaga perangkat android anda lebih aman",2
minggu ini di reality tv: pria berusia 84 tahun mengejutkan america's got talent dan banyak lagi,1
dmv tidak akan memotret remaja dalam riasan,2
seorang pria mengumpulkan $9k... untuk membuat salad kentang - cbs 3 springfield - wshm,1
jumlah plastik di laut lebih sedikit dari yang kita duga dan itu hal yang buruk,2
paus memberi tahu orang berdosa bahwa dia harus diizinkan menerima komuni,1
irs as mengaudit lebih sedikit orang amerika kaya pada tahun 2013,0
seberapa terbuka sebenarnya 'internet terbuka' fcc?,2
chromecast menuju inggris 'dalam beberapa minggu',2
putri kedua untuk drew barrymore,1
diposting oleh parvez jabri,0
pameran bjork datang ke moma,1
pengacara penggugat mengidentifikasi masalah dengan rencana kompensasi gm untuk pengapian ...,2
ryan seacrest mengenang idola radio casey kasem,1
sidang cellborg merupakan jenis bahan hidup baru,2
"tidak semua trader frekuensi tinggi adalah predator, kata arthur levitt",0
pembimbing: gagal bayar 38 studio akan membuat status obligasi ri sampah,0
kepercayaan bisnis jepang merosot ke angka 12 pada kuartal juni,0
debat ui windows 9 di desktop metro vs modern,2
pasar bergantung pada bank sentral untuk mendapatkan arahan,0
prince menjadi headline festival esensi ke-20 bersama nile rodgers dan janelle monae,1
ingin membeli google kaca? hari ini adalah kesempatan anda (video),2
para uskup mengatakan film cesar chavez menunjukkan keadilan sosial katolik,1
"foto oleh: getty images, getty images",1
laporan: fcc as mengizinkan pembayaran untuk 'lalu lintas bersih' yang lebih cepat,2
masyarakat akhirnya akan memiliki akses terhadap data satelit mh370,0
tonton video fantasi pharrell untuk 'marilyn monroe',1
apple dan ibm menjalin kemitraan seluler perusahaan b2b..,2
celah $10 miliar: akankah general motors benar-benar mengabaikan wajib pajak yang sama ...,2
ulasan album: johnny cash|pembohong|willie campbell,1
emas melonjak karena sebuah pesawat ditembak jatuh di ukraina,0
final game of thrones musim 4 memperoleh penonton terbanyak,1
fbi mengabaikan peringatan tentang kesalahan gm yang mematikan,2
aksesori samsung galaxy tab s diumumkan: semua yang harus anda ketahui,2
titik kritis kompetisi video online baru saja tiba,2
"apple gagal mengirim sms ke ponsel baru pengguna, kata suit",2
platform crowdfunding kickstarter meluncurkan saluran film itunes,1
htc one edisi google play terdaftar akan segera hadir seharga $699,2
"meningkatnya pasokan, lemahnya euro tenggelamkan harga minyak mentah",0
lirik paula robin thicke sama menyedihkannya seperti hewan basah kuyup,1
pemutaran game of thrones menarik banyak penggemar,1
spacewalk mungkin diperlukan untuk memperbaiki kerusakan komputer di luar angkasa internasional ...,2
smit-mcphee masih menjadi penggemar film,1
proyek vr baru memasuki fray- true player gear,2
zayn malik dari one direction 'memfilmkan sedang merokok ganja',1
virus fajar baru di planet kera melihat alam mengambil alih,1
saham asx melonjak karena data tiongkok yang positif,0
george takei merilis cover 'let it go' sebagai tanggapan terhadap 'god hates fags ...,1
fosil lebah pemotong daun memberikan wawasan tentang lingkungan zaman es,2
perubahan iklim: malam gelap dan penuh teror,2
kesepakatan selesai: nokia menyelesaikan penjualan unit seluler ke microsoft,2
favorit 'pertunjukan malam ini' david brenner meninggal,1
brad pitt dan jolie membuat film baru,1
"pengungkapan seks terakhir 'the bachelorette' mengejutkan andi dorfman, penonton langsung",1
dan rekor dunia guinness untuk makan malam sabat terbesar di dunia jatuh ke tangan...,1
terjemahan microsoft secara real-time melalui skype,2
investor yukos oil memenangkan pembayaran $50 miliar,0
belanja konsumen masih dingin,0
"""bring out the gimp"": pria bertopeng pulp fiction berbicara",1
penjualan rumah yang ada di as meningkat pada bulan april,0
saham berubah dalam kinerja lesu pada perdagangan pagi - komentar as,0
"lebih dari 4,6 juta warga california berharap untuk bepergian pada tanggal empat juli ini, kata aaa",0
akuisisi oculus: mengapa facebook dan bukan google?,2
"trailer ""horrible bosses 2"": trio perencana kembali untuk nomor dua (poop ...",1
"saga heartbleed meningkat dengan serangan nyata, kunci pribadi dicuri",2
kim kardashian: kembali ke rambut pirang!,1
review - ironhide1975 review film transformers age of extinction,1
bangkai kapal tahun 1888 di teluk san francisco dipuji sebagai penemuan bersejarah yang besar,2
obama peduli terhadap ilegal,0
ipo blockbuster alibaba menyoroti pendiri jack ma,2
"laporan: perusahaan tv satelit dish, directv mempertimbangkan merger",0
review film: '22 jump street' sukses dengan melakukan hal yang sama,1
pengalihan pengungkapan besar-besaran google: iklan di termostat,2
wolfson dijual ke rival as dengan kesepakatan £278 juta,0
layanan streaming hbo dilanda gangguan dengan final 'true detective',1
editorial: tiongkok harus menghentikan pengeboran minyak di laut cina selatan,0
harga gas melonjak di masa barat,2
google maps: mainkan pokemon luar biasa mereka…,2
twitter meluncurkan fitur mute untuk pengguna individu,2
siapa yang akan anda perankan dalam film biografi morrissey?,1
orang bodoh melihat ke belakang,0
peluncuran roket spacex ke stasiun luar angkasa internasional tertunda (diperbarui),2
comic-con 2014: marvel mengumumkan serial animasi 'guardians of the galaxy',1
iphone 6 mungkin telah dibocorkan oleh china telecom,2
"empat tewas, sembilan terluka setelah tiga perahu bertabrakan di florida selatan",2
tiongkok akan meningkatkan jumlah penduduk perkotaan hingga 60%,0
ceo facebook mark zuckerberg menerima gaji $1,0
pasar berhati-hati terhadap revisi estimasi negatif kuartal pertama - ekonomi ...,0
eugene robinson: sebuah putaran kemenangan untuk obamacare,0
mengapa blackberry merupakan pembelian yang solid saat dip,2
troian bellisario memposting selfie baju renang untuk menunjukkan seperti apa penampilan pembohong kecil yang cantik ...,1
coca-cola tidak akan menjadi pribadi: warren buffett,0
refleksi tentang kebangkitan,1
pukulan besar untuk pendapatan dan penjualan alcoa,0
pembaruan ota android 4.4.2 untuk sprint lg g2 kini diluncurkan,2
malam eliminasi rangkap tiga 'the voice' memberi keuntungan bagi tim adam,1
miley cyrus merasa ditipu usai kalah dari selena gomez di muchmusic awards,1
laba-laba purba memiliki dua pasang mata,2
facebook sedang mengerjakan pesaing snapchat,2
amazon akan mulai memungut pajak dari pengguna florida pada 1 mei,0
sony mengungkapkan project morpheus: headset realitas virtual untuk ps4,2
eur/usd: sedikit penurunan karena adp nonfarm payrolls dipantau,0
lilo 'menyukai kehidupan di london',1
pekerjaan sampingan 'gma' michael strahan dikonfirmasi dengan kunjungannya,1
mega mall baru akan menjadi seperti pusat kota dalam ruangan,0
"asisten digital cortana microsoft akan hadir di china, inggris, kanada, india dan ...",2
jay leno akan dihormati dengan hadiah mark twain untuk humor amerika,1
gm sebenarnya bisa menghindari korban jiwa dengan penarikan kembali saklar pengapian lebih awal,0
"the other woman menampilkan tiga wanita yang marah, dan satu kecelakaan kereta api: ulasan",1
beranda / acara / konvensi / comic-con: 'the hobbit: the battle of ...,1
album baru michael jackson “xscape” memanfaatkan materi yang belum dirilis,1
pertunjukan harian mengartikulasikan segala sesuatu yang salah dengan lubang kaca,2
"pemeran ""star wars: episode vii"" diumumkan: mengenal bintang",1
update 4-unitedhealth: obat hepatitis c baru harganya jauh lebih mahal dari perkiraan,0
"""weird al"" yankovic berbicara tentang segalanya",1
investasi kereta api bnsf berkshire senilai $34 miliar hampir dua kali lipat dalam 4 tahun,0
harga gas di wilayah sacramento tetap tinggi di tengah ketegangan irak,2
"dmitry rybolovlev, oligarki rusia, diperintahkan untuk membayar mantan istrinya $4,5 miliar",0
stacy keibler hamil: pernikahan mendadak dengan jared pobre dijelaskan?,1
ulasan film: manusia november,1
apple mengupayakan larangan penjualan pada 9 model samsung lama,2
polisi: aktor 'perisai' michael jace mengatakan kepada operator 911 bahwa dia menembak istrinya,1
"ambillah itu, apple! microsoft surface pro 3 membidik macbook air",2
grup pop jepang akb48 membatalkan rvent setelah saw attack,1
terobosan dna buatan dapat menghasilkan pengobatan baru,2
yesus kembali ke brighton untuk merayakan paskah,1
anggota parlemen swiss memberikan tekanan pada bos credit suisse dougan,0
sekuel 'godzilla' sedang dalam pengerjaan setelah pembukaan besar-besaran di kotak seluruh dunia ...,1
laba setahun penuh tesco turun,0
katharine si hiu berkicau dari laut,2
elon musk: saya khawatir tentang skenario seperti 'terminator' yang muncul dari ...,2
miley cyrus tampil dengan celana dalam setelah melewatkan pergantian kostum,1
microsoft dalam perubahan kebijakan setelah email dipindai,2
ulasan film: 'koki',1
valeant: tawaran baru harus menyelesaikan kesepakatan dengan allergan,0
"jay-z, solange, beyonce mengatasi perkelahian lift (rekap)",1
"kekacauan hak untuk dilupakan uni eropa membuat google menyensor bbc, guardian",2
"amazon fire tv terjual habis di situs pengecer, stok ulang diharapkan minggu depan",2
"pasar prancis sedikit lebih tinggi, bnp naik",0
dj radio as casey kasem meninggal dunia pada usia 88 tahun,1
ceo fiat chrysler menginginkan skala upah yang lebih rendah untuk semua karyawan baru di as,2
jerman menang dari dunia ini untuk astronot,2
"penjualan rumah tertunda melonjak 6,1% di bulan mei",0
mark wahlberg memilih pahlawan hebat di charles bronson,1
"lucy membangkitkan kubrick, visioner secara visual",1
"surface pro, take 3: dengan tablet terbarunya, microsoft mengincar pangkuan anda",2
"kanye west yang perfeksionis, butuh empat hari untuk memilih yang sempurna ...",1
"pilgrim's pride menghasilkan penawaran $6,4 miliar untuk merek hillshire",0
sultan hassanal bolkiah dari brunei yang hidup tinggi menerapkan hukum hudud islam,1
supermicro® memamerkan solusi server gpu terluas di industri untuk hpc ...,2
"menjelang musim pernikahan, ag schneiderman mengeluarkan peringatan konsumen ...",0
"rick ross merinci perubahan gaya hidup barunya : ""saya harus mengubah beberapa hal, kawan ...",1
fed melihat ruang untuk keluarnya suku bunga secara tidak konvensional,0
exelon membeli pepco holdings,0
"ceo magnolia: remah mungkin mati, tapi cupcakenya tetap hidup",0
"suku bunga hipotek saat ini: wells fargo, fixed, arm dan fha refinance ...",0
film miley cyrus pertarungan antar penggemar di konser,1
"box office akhir pekan: 'the other woman' dibuka dengan $24 juta, 'amazing spider-man ...",1
laporan mengklaim tiongkok telah memblokir akses ke flickr di tengah protes pro-demokrasi,0
zillow inc.: zillow menyepakati perjanjian definitif untuk mengakuisisi trulia,0
pojok stetson: teladan ibu,1
jennifer lawrence mengungkap bagaimana dia berhasil dengan pacarnya nicholas hoult,1
saham as dibuka lebih tinggi menjelang risalah rapat fed,0
tonton: pria montana melamar pacarnya melalui sinkronisasi bibir yang epik ke 'i'm gonna be ...,1
demi lovato bergabung dengan adam levine & daniel radcliffe untuk menghormati pionir lgbt di ...,1
walmart membuat amerika lebih murah membeli bahan makanan organik,0
game of thrones: apakah pengkhianatan shae terhadap tyrion masuk akal? (pemilihan),1
warga tibet bertahan di ketinggian berkat varian gen yang ditemukan di punah ...,2
saham barclays terlihat lebih rendah setelah gugatan hukum ny,0
"solange knowles, pertarungan jay-z: hotel menyelidiki kebocoran video pertarungan antara ...",1
yen memperpanjang penurunan di tengah komentar boj iwata,0
mahkamah agung membatasi peraturan federal mengenai gas rumah kaca,0
ford mustang merayakan hari jadinya yang ke-50,2
"android mungkin menjual lebih banyak dari iphone, tapi pengembang menghasilkan lebih banyak uang dari aplikasi ios",2
menteri swiss akan membahas masalah pajak dengan jaksa agung as,0
ulasan film: godzilla,1
kebakaran hutan di amerika barat semakin besar dan lebih buruk,2
"at&t oleh directv dalam bentuk tunai dan kesepakatan saham senilai $48,5 miliar",0
depp masih belum terbiasa dengan karpet merah,1
as prihatin atas hak-hak buruh dan keselamatan kerja di bangladesh,0
kasus heartbleed,2
anda telah membuat saya kedinginan: morrissey menyalahkan dukungan setelah membatalkan tur karena kedinginan,1
pidato lucu pramugari inilah alasan kami selalu terbang ke barat daya [video],1
10 april 2014 16:15,0
"whatsapp ingin ""meluruskan"" privasi di bawah facebook",2
bagaimana juan pablo membawa the bachelor kembali ke dunia nyata,1
"solange knowles telah berbicara tentang ""tenang"" setelah pertengkarannya ...",1
"perekonomian as ambruk pada kuartal pertama, namun kembali tumbuh",0
kerusakan akibat pelanggaran data target besar-besaran memang sulit namun sementara,0
"dengan galaxy s5, samsung membuktikan lebih sedikit bisa lebih banyak",2
moody's tidak begitu peduli dengan kendali bnp,0
saham korea selatan melemah setelah panduan pendapatan kuartal kedua samsung elec yang lemah,0
"robin thicke sudah empat bulan tidak bertemu dengan istrinya yang terasing, paula patton",1
"""negosiasi kontrak 'teori big bang' masih berlangsung, produksi dihentikan"".",1
harga gas terendah sepanjang musim panas,0
produksi teori big bang ditunda di tengah sengketa kontrak,1
penyanyi phil collins menyumbangkan artefak ke alamo,1
penolakan tawaran fox untuk time warner menggarisbawahi keinginan untuk melakukan konsolidasi,0
tantangan ember es karya homer simpson benar-benar layak untuk ditonton,1
"chris martin naik dengan 'pemisahan sadar', cincin kawin ditches",1
airplay di ios 8 tidak memerlukan jaringan untuk melakukan streaming media anda,2
kualitas udara memburuk di...,2
tweetdeck ditutup oleh twitter setelah pesan yang sama di-retweet ribuan ...,2
"etihad a380 menawarkan “the residence”, suite tiga kamar untuk orang super kaya",0
sektor manufaktur inggris tumbuh pada bulan juni pada tingkat tercepat dalam 7 bulan,0
aktor star trek meningkatkan reading rainbow ke rekor baru,1
"dengan 'kekeringan dalam proporsi yang bersejarah', denda yang besar juga dipertimbangkan",0
kekerasan di irak mengancam keseimbangan opec yang genting,0
"eksklusif seorang teman perancang busana tragis berkata: ""l'wren kecewa dengan apa ...",1
akhir pekan telah berakhir dan pasar lebih rendah,0
sutherland menanggapi cemoohan yang 'tidak profesional',1
colorado melaporkan pajak ganja sebesar $2 juta,0
kembali ke masa depan: merayakan hari penyimpanan rekaman di malaysia,1
pfizer menyerahkan dana sebesar usd 117 miliar untuk mengejar astrazenaca,0
kekeringan di california terus berlanjut meski turun hujan,0
investasi gm mendukung pertumbuhan kota tennessee,2
"blog: petualangan ""x-men"" terbaru tentang wanita",1
perwakilan layanan comcast yang benar-benar tidak ingin anda berhenti! terkejut...,2
teknologi: 10 alasan utama untuk tidak membeli goog…,2
pembaruan android 4.4.2 kitkat sekarang disebarkan ke samsung galaxy grand 2 di india ...,2
diposting oleh imaduddin,0
investor apple merayakan penjualan iphone yang kuat,2
jadwal pembaruan ui htc sense 6 bocor,2
penarikan produk 070114,2
video: penerbang stranded vegas membuat ulang video celine dion,1
suatu saat di negeri ajaib: tonton musim 1 episode 12 online,1
bakteri bumi di permukaan mars!,2
office untuk apple inc. (aapl) ipad adalah langkah 'positif': analis,2
monty python malam reuni langsung ular piton hidup o2 terry gilliam,1
"megan fox bergabung dengan instagram, memposting selfie pertama tanpa riasan",1
klan kardashian membawa badai paris menjelang pernikahan kimye,1
'transendensi' itu seperti ted talk yang kikuk - review,1
kru full house bersatu kembali untuk pernikahan dave coulier,1
"layanan pos melaporkan kerugian $1,9 miliar pada kuartal pertama tahun 2014",0
ulasan teater: 'jika/lalu' -- 3 bintang,1
bmw + tesla berbicara supercharger,2
abq kehilangan 11 penerbangan southwest airlines,0
aktris 'star wars: episode 7' pemeran '24: live another day' christina chong,1
facebook tahu kapan anda akan dicampakkan?,2
boikot koleksi dorchester mempengaruhi acara,1
"gm memindahkan suv cadillac srx crossover generasi berikutnya dari meksiko ke spring hill, tn",2
rupert murdoch mengincar 'langit eropa',0
samsung galaxy s5 vs htc one (m8) vs lg g2 - perbandingan harga dan spesifikasi,2
rangkuman pasar internasional,0
amy purdy dan derek hough - tango argentina dan cha cha - menari dengan ...,1
"oke, bodoh: kaum kiri mengungkap intoleransi yang ironis (sekali lagi)",2
targetnya bersih-bersih rumah tapi stoknya masih tercemar,0
1 hal yang perlu dilihat setiap pemegang saham fannie mae dan freddie mac,0
microsoft mengumumkan office untuk ipad,2
peringkat lp williams partners meningkat untuk membeli di tudor pickering (wpz),0
tonton ellen degeneres menghadapi chelsea handler telanjang di “chelsea akhir-akhir ini ...,1
pesawat australia mencari penerbangan 370 di samudera hindia,0
lee daniels membatalkan pembicaraan festival film tribeca,1
chrome os mendapat kontrol penelusuran suara 'ok google',2
cuaca mendukung harapan akan panen jagung as yang besar,0
melissa mccarthy menginspirasi kathy bates untuk bergabung dengan pemeran 'tammy',1
box office akhir pekan: 'captain america' mengungguli 'rio 2' dalam persaingan ketat,1
pembaruan sense 6.0 baru sekarang tersedia untuk htc one asli,2
tombol belakang lg g3 dan bezel tipis terlihat pada gambar casing yang bocor: laporkan,2
apple macbook air vs microsoft surface pro 3,2
aktris legendaris ruby dee meninggal di usia 91 tahun,1
"draft day lebih dari sekadar iklan nfl, terima kasih kepada costner dan kru",1
gaya mtv movie awards 2014: siapa penampilan favorit anda?,1
shia labeouf dan kemampuannya mencuri petir yang luar biasa,1
ulasan watch dogs 'resmi' pertama datang dari orang-orang yang paling tidak terduga,2
shane filan - shane filan 'hancur' setelah garth brooks membatalkan pertunjukan di dublin,1
jadi ternyata dinosaurus tidak berdarah panas maupun dingin,2
bp menumpahkan minyak lagi,0
apa tweet pertamamu?,2
eminem merilis video baru di hari ibu,1
saham-saham eropa melemah meski data zona euro optimis,0
"obama menyulitkan putin, namun ada kabar baik bagi katak arroyo! ah...",2
victoria beckham - victoria beckham berbagi foto pernikahan yang tak terlihat,1
'planet paling mirip bumi' ditemukan oleh kepler,2
kris jenner 'kim kardashian yang tidak bahagia dan kanye west tidak akan menjual pernikahan ...,1
"produsen obat asal jepang, takeda, mengatakan akan melawan perintah ganti rugi as senilai $6 miliar",0
tidak ada yang bersifat seksual dalam foto ranjang willow: pinkett smith,1
mesin penjual ganja pertama di colorado akan mulai beroperasi,0
mengapa harga bacon bisa melonjak 10 persen atau lebih,0
para pejabat membantah laporan tentang pesawat yang hilang,0
pfizer mempertimbangkan tawaran $100 miliar untuk astrazeneca: laporan,0
otoritas perlindungan data inggris akan berbicara dengan facebook tentang studi psikologis tentang ...,2
masalah keseimbangan kompetitif ohsaa disetujui oleh 88 suara,0
pharrell williams sedih setelah polisi iran menangkap enam orang karena tarian 'selamat',1
ftc: coppa tidak mendahulukan perlindungan daring remaja negara,2
petunjuk internet pada layanan berlangganan buku kindle,2
kasus kacau paul simon dan edie brickell dibatalkan,1
"trailer ""di sinilah aku meninggalkanmu"" menggoda semua disfungsi keluarga",1
ld-writethru ke-2: pmi non-manufaktur tiongkok naik di bulan mei,0
tim perangkap skylanders memungkinkan pemain menjebak penjahat di dunia nyata,2
gwyneth tidak putus seperti kita,1
"coca-cola berinvestasi di mesir dan pakistan, melihat pertumbuhan penjualan yang besar",0
"big bang dipertanyakan 51 persen warga amerika, ilmuwan kecewa...",2
sony xperia z2 akan memanaskan as musim panas ini,2
alibaba mengajukan ipo teknologi terbesar di as,0
siapa yang mengenakan pakaian terbaik (dan terburuk) di mtv movie awards 2014? (video),1
katherine heigl menggugat toko melalui tweet,1
jajak pendapat: banyak yang tidak memiliki asuransi tidak tahu waktunya hampir habis,0
review film: penampilan boseman bakal bikin siapa pun 'get on up',1
"uneven divergent lebih baik sebagai romansa daripada thriller distopia, tapi shailene ...",1
"juri menyatakan ganti rugi yang harus dibayar samsung kepada apple tidak berubah sebesar $119,6 juta",2
biaya asuransi utang ukraina turun sesuai ekspektasi kesepakatan imf,0
eur/usd masih kebal terhadap volatilitas pasar saham,0
samsung galaxy core ii memimpin berempat android low-end baru,2
pemenang penghargaan restoran dan koki james beard 2014,1
x-men: days of future past': penjelasan adegan yang dihapus penyihir nakal dan scarlet,1
rekap the voice usa 2014: malam 2 – pertempuran putaran 2 (video),1
harga rumah di as naik pada bulan maret,0
survei adp: dunia usaha menambah 218 ribu pekerjaan di bulan juli,0
ditemukan: baju renang persis yang dipakai lady gaga di 'g.u.y.' video,1
kepala ny times dipecat karena bersikap jahat?,1
skandal general motors: kepala keselamatan baru dipekerjakan setelah 1.5 juta lebih kendaraan ...,2
up mencatat empat rekor keuangan kuartal pertama meskipun kondisi musim dingin buruk,0
"fakta, berita, & cuaca perubahan iklim: laporan federal memperingatkan peningkatan ...",2
klip film: 'sejuta cara untuk mati di barat',1
perjalanan tak terduga dari trailer hobbit menuju tata bahasa yang buruk,1
"destiny's child bersatu kembali untuk video musik ""say yes"" michelle williams: lihat ...",1
rekap 'orang gila': semua dalam pekerjaan hari [valentine].,1
miley cyrus memberikan perintah penahanan terhadap penggemar gila,1
kejutan musim panas: 'jupiter ascending' dipindahkan ke februari 2015,1
apakah jennifer lawrence muntah di oscar membuatnya lucu lagi?,1
apple menawarkan penggantian baterai gratis untuk ponsel iphone 5 tertentu,2
ayah rogen dan bocah lelaki efron memiliki perseteruan kasar di 'neighbours',1
starbucks menawarkan pengisian ulang nirkabel,2
"final true blood: tempat menonton siaran langsung, rangkuman spoiler – bill dan ...",1
us airways menge-tweet foto yang sangat tidak pantas dalam kesalahan media sosial terburuk yang pernah ada,1
kim kardashian tampil memukau dalam gaun seksi dengan belahan dada usai sampul vogue ...,1
"spot tv “evil is complication” untuk 'maleficent' – dibintangi angelina jolie, elle ...",1
"saham yang perlu diperhatikan: coca-cola, johnson & johnson, zebra technologies",0
"pergilah, gadis! apakah pacar baru lea michele adalah mantan gigolo?",1
chrysler kehilangan $690 juta pada kuartal pertama,0
"katy perry luncurkan label baru, bernyanyi bersama signee ferras di 'legends never ...",1
ilmuwan memperkenalkan dinosaurus 'ayam dari neraka' ke dunia,2
htc mungkin membuat versi windows phone 8.1 dari htc one (m8),2
"emily piriz dari american idol: para juri ""sedikit lebih keras terhadap kami ini ...",1
belanja digital kompulsif? tombol beli uji coba facebook,2
jaksa agung negara bagian washington menggugat energi 5 jam karena menyesatkan ...,0
"apple dan google menyelesaikan; bagus, sistem paten tampaknya berfungsi",2
bintang iklan baru taco bell 'ronald mcdonald',0
bruce springsteen memberi hormat kepada penerima penghargaan rock and roll hall of fame,1
tesla sangat cerdas,2
"afiliasi wu-tang memotong penis, melompat dari balkon dalam upaya bunuh diri",1
google tidak akan lagi menyebut game dengan pembelian dalam aplikasi gratis,2
larangan 'kebijakan buruk' penjualan langsung ke konsumen tesla: pejabat ftc,2
misteri cahaya terang di mars,2
apple dan google menyelesaikan perselisihan paten,2
"kontrak berjangka as lebih rendah di tengah kekhawatiran tiongkok dan ukraina; dow jones turun 0,16%",0
google akan membuka pasar it wearable dengan rilis sdk pengembang,2
"iklan instagram meluncur sebagai kesenjangan, expedia mendaftar untuk berpromosi di pinterest",0
dewan kota beverly hills diperkirakan akan mengutuk brunei atas penerapan ...,1
langsung sekarang: bergdahl sekarang melihat liputan media tentang dirinya,1
"gm, badan keselamatan yang bertanggung jawab kepada kongres",2
apakah samsung galaxy s baru adalah pembunuh ipad?,2
panggilan irs? jangan percaya,0
"""transformers"" pecahkan rekor box office",1
update 3-new york ag menampar barclays dengan tuntutan penipuan sekuritas,0
microsoft powerpoint dirilis untuk ipad [unduh sekarang],2
"bayer dan merck mengonfirmasi kesepakatan senilai $14,2 miliar",0
microsoft menargetkan 'ipad mini' dengan rencana mengungkap 'surface mini',2
pencipta 'star wars' george lucas memilih chicago sebagai museumnya,1
menggulungnya dalam: 'transendensi' sesuatu untuk dipikirkan,1
amazon mempertimbangkan layanan streaming yang didukung iklan,2
video musik pantai barat lana del rey menunjukkan dia sebagai sirene gerah yang terbakar,1
hp akan memangkas 11.000-16.000 posisi tambahan dari tenaga kerjanya,0
hindustan motors mengerem keluaran ambassador,0
"eli wallach meninggal: bintang yang baik, yang buruk dan yang jelek meninggal pada usia 98 tahun",1
"trailer ""orange is the new black"" musim 2 menjanjikan ""tingkat gila berikutnya""",1
samsung merilis video tampilan pertama resmi yang menyoroti apa yang baru ...,2
pengalaman mengambil tiket virtual oculus rift dari chuck e. cheese,2
facebook untuk merek rusak,2
"'22 jump street': channing tatum, peningkatan film bicara jonah hill",1
netflix melakukan kesepakatan buruk dengan verizon,2
matthew weiner dari 'mad men' membahas final pertengahan musim yang 'pahit manis',1
"omv, gazprom mengunci langkah di south stream",0
kendall dan kylie jenner membalas! katakanlah selena gomez adalah pengaruh buruk,1
"wells fargo mengomentari hasil q1 j.c. penney (jcp), analis tidak berlebihan ...",0
transformers: zaman kepunahan,1
menjelajahi apa yang ada di balik perebutan utang argentina,0
kim kardashian mencuri bikini kakak kylie untuk selfie seksi!,1
game of thrones: filmnya?,1
rilis prematur hp (nyse: hpq) menyebabkan lonjakan harga saham,0
